iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests
RUS,Russia,2020-04-18,32008,4070,273,41,219.331,27.889,1.871,0.281,1831892
RUS,Russia,2020-04-19,36793,4785,313,40,252.12,32.789,2.145,0.274,1949813
RUS,Russia,2020-04-20,42853,6060,361,48,293.646,41.525,2.474,0.329,2053319
RUS,Russia,2020-04-21,47121,4268,405,44,322.892,29.246,2.775,0.302,2142604
RUS,Russia,2020-04-22,52763,5642,456,51,361.553,38.661,3.125,0.349,2252539
RUS,Russia,2020-04-23,57999,5236,513,57,397.432,35.879,3.515,0.391,2401616
RUS,Russia,2020-04-24,62773,4774,555,42,430.145,32.713,3.803,0.288,2552000
RUS,Russia,2020-04-25,68622,5849,615,60,470.225,40.08,4.214,0.411,2721500
RUS,Russia,2020-04-26,74588,5966,681,66,511.106,40.881,4.666,0.452,2877699
RUS,Russia,2020-04-27,80949,6361,747,66,554.694,43.588,5.119,0.452,3019434
RUS,Russia,2020-04-28,87147,6198,795,48,597.165,42.471,5.448,0.329,3139258
RUS,Russia,2020-04-29,93558,6411,867,72,641.096,43.931,5.941,0.493,3303717
RUS,Russia,2020-04-30,99399,5841,972,105,681.121,40.025,6.661,0.72,3498308
RUS,Russia,2020-05-01,106498,7099,1073,101,729.766,48.645,7.353,0.692,3723807
RUS,Russia,2020-05-02,114431,7933,1169,96,784.126,54.36,8.01,0.658,3945518
RUS,Russia,2020-05-03,124054,9623,1222,53,850.067,65.941,8.374,0.363,4099999
RUS,Russia,2020-05-04,134687,10633,1280,58,922.928,72.861,8.771,0.397,4303243
RUS,Russia,2020-05-05,145268,10581,1356,76,995.433,72.505,9.292,0.521,4460357
RUS,Russia,2020-05-06,155370,10102,1451,95,1064.656,69.223,9.943,0.651,4633731
RUS,Russia,2020-05-07,165929,10559,1537,86,1137.01,72.354,10.532,0.589,4803192
RUS,Russia,2020-05-08,177160,11231,1625,88,1213.97,76.959,11.135,0.603,4987468
RUS,Russia,2020-05-09,187859,10699,1723,98,1287.283,73.314,11.807,0.672,5221964
RUS,Russia,2020-05-10,198676,10817,1827,104,1361.406,74.122,12.519,0.713,5448463
RUS,Russia,2020-05-11,209688,11012,1915,88,1436.864,75.459,13.122,0.603,5636763
RUS,Russia,2020-05-12,221344,11656,2009,94,1516.736,79.871,13.766,0.644,5805404
RUS,Russia,2020-05-13,232243,10899,2116,107,1591.42,74.684,14.5,0.733,5982558
RUS,Russia,2020-05-14,242271,10028,2212,96,1660.136,68.716,15.157,0.658,6188102
RUS,Russia,2020-05-15,252245,9974,2305,93,1728.481,68.346,15.795,0.637,6413948
RUS,Russia,2020-05-16,262843,10598,2418,113,1801.103,72.622,16.569,0.774,6656340
RUS,Russia,2020-05-17,272043,9200,2537,119,1864.145,63.042,17.385,0.815,
PER,Peru,2020-03-04,0,0,0,0,,,,,107
PER,Peru,2020-03-06,0,0,0,0,,,,,155
PER,Peru,2020-03-07,1,1,0,0,0.03,0.03,0,0,219
PER,Peru,2020-03-08,0,0,0,0,,,,,250
PER,Peru,2020-03-09,7,6,0,0,0.212,0.182,0,0,318
PER,Peru,2020-03-10,9,2,0,0,0.273,0.061,0,0,346
PER,Peru,2020-03-11,11,2,0,0,0.334,0.061,0,0,656
PER,Peru,2020-03-12,17,6,0,0,0.516,0.182,0,0,
PER,Peru,2020-03-13,22,5,0,0,0.667,0.152,0,0,
PER,Peru,2020-03-14,38,16,0,0,1.152,0.485,0,0,1232
PER,Peru,2020-03-15,43,5,0,0,1.304,0.152,0,0,1822
PER,Peru,2020-03-16,71,28,0,0,2.153,0.849,0,0,2315
PER,Peru,2020-03-17,86,15,0,0,2.608,0.455,0,0,2797
PER,Peru,2020-03-18,117,31,0,0,3.548,0.94,0,0,3075
PER,Peru,2020-03-19,145,28,0,0,4.398,0.849,0,0,3841
PER,Peru,2020-03-20,234,89,2,2,7.097,2.699,0.061,0.061,4298
PER,Peru,2020-03-21,263,29,3,1,7.977,0.88,0.091,0.03,5185
PER,Peru,2020-03-22,318,55,5,2,9.645,1.668,0.152,0.061,6184
PER,Peru,2020-03-23,363,45,5,0,11.009,1.365,0.152,0,7013
PER,Peru,2020-03-24,395,32,5,0,11.98,0.971,0.152,0,7486
PER,Peru,2020-03-25,416,21,7,2,12.617,0.637,0.212,0.061,8040
PER,Peru,2020-03-26,558,142,8,1,16.924,4.307,0.243,0.03,9219
PER,Peru,2020-03-27,580,22,9,1,17.591,0.667,0.273,0.03,10065
PER,Peru,2020-03-28,635,55,11,2,19.259,1.668,0.334,0.061,10896
PER,Peru,2020-03-29,671,36,16,5,20.351,1.092,0.485,0.152,12669
PER,Peru,2020-03-30,852,181,18,2,25.84,5.49,0.546,0.061,13452
PER,Peru,2020-03-31,950,98,24,6,28.812,2.972,0.728,0.182,14463
PER,Peru,2020-04-01,1065,115,30,6,32.3,3.488,0.91,0.182,15587
PER,Peru,2020-04-02,1323,258,47,17,40.125,7.825,1.425,0.516,16518
PER,Peru,2020-04-03,1414,91,55,8,42.885,2.76,1.668,0.243,17334
PER,Peru,2020-04-04,1595,181,61,6,48.375,5.49,1.85,0.182,17841
PER,Peru,2020-04-05,1746,151,73,12,52.954,4.58,2.214,0.364,19410
PER,Peru,2020-04-06,2281,535,83,10,69.18,16.226,2.517,0.303,20414
PER,Peru,2020-04-07,2561,280,92,9,77.672,8.492,2.79,0.273,21555
PER,Peru,2020-04-08,2954,393,107,15,89.592,11.919,3.245,0.455,39599
PER,Peru,2020-04-09,4342,1388,121,14,131.688,42.097,3.67,0.425,48465
PER,Peru,2020-04-10,5256,914,138,17,159.409,27.721,4.185,0.516,56681
PER,Peru,2020-04-11,5897,641,169,31,178.85,19.441,5.126,0.94,65712
PER,Peru,2020-04-12,6848,951,181,12,207.692,28.843,5.49,0.364,76506
PER,Peru,2020-04-13,7519,671,193,12,228.043,20.351,5.853,0.364,87116
PER,Peru,2020-04-14,7519,0,193,0,228.043,0,5.853,0,102216
PER,Peru,2020-04-15,10303,2784,230,37,312.479,84.436,6.976,1.122,109385
PER,Peru,2020-04-16,11475,1172,254,24,348.024,35.545,7.704,0.728,121468
PER,Peru,2020-04-17,12491,1016,274,20,378.838,30.814,8.31,0.607,
PER,Peru,2020-04-18,13489,998,300,26,409.107,30.268,9.099,0.789,135895
PER,Peru,2020-04-19,14420,931,348,48,437.343,28.236,10.554,1.456,143745
PER,Peru,2020-04-20,15628,1208,400,52,473.98,36.637,12.132,1.577,148011
PER,Peru,2020-04-21,16325,697,445,45,495.119,21.139,13.496,1.365,155724
PER,Peru,2020-04-22,17837,1512,484,39,540.977,45.857,14.679,1.183,170400
PER,Peru,2020-04-23,19250,1413,530,46,583.831,42.855,16.074,1.395,185238
PER,Peru,2020-04-24,20914,1664,572,42,634.299,50.467,17.348,1.274,198349
PER,Peru,2020-04-25,21648,734,634,62,656.56,22.261,19.229,1.88,218195
PER,Peru,2020-04-26,25331,3683,700,66,768.262,111.701,21.23,2.002,232747
PER,Peru,2020-04-27,27517,2186,728,28,834.56,66.299,22.079,0.849,
PER,Peru,2020-04-28,28699,1182,782,54,870.409,35.849,23.717,1.638,239563
PER,Peru,2020-04-29,31190,2491,854,72,945.959,75.549,25.901,2.184,267612
PER,Peru,2020-04-30,33931,2741,943,89,1029.09,83.132,28.6,2.699,318252
PER,Peru,2020-05-01,36976,3045,1051,108,1121.442,92.352,31.876,3.276,342498
PER,Peru,2020-05-02,40459,3483,1124,73,1227.077,105.636,34.09,2.214,
PER,Peru,2020-05-03,42534,2075,1200,76,1290.01,62.932,36.395,2.305,375096
PER,Peru,2020-05-04,45928,3394,1286,86,1392.946,102.936,39.003,2.608,385492
PER,Peru,2020-05-05,47372,1444,1344,58,1436.741,43.795,40.762,1.759,406579
PER,Peru,2020-05-06,51189,3817,1444,100,1552.506,115.765,43.795,3.033,
PER,Peru,2020-05-07,54817,3628,1533,89,1662.54,110.033,46.494,2.699,448020
PER,Peru,2020-05-08,58526,3709,1627,94,1775.03,112.49,49.345,2.851,473190
PER,Peru,2020-05-09,61847,3321,1714,87,1875.752,100.722,51.984,2.639,
PER,Peru,2020-05-10,65015,3168,1814,100,1971.834,96.082,55.017,3.033,504930
PER,Peru,2020-05-11,67307,2292,1889,75,2041.348,69.514,57.291,2.275,512869
PER,Peru,2020-05-12,68822,1515,1961,72,2087.296,45.948,59.475,2.184,532169
PER,Peru,2020-05-13,72059,3237,2057,96,2185.471,98.175,62.387,2.912,553302
PER,Peru,2020-05-14,76306,4247,2169,112,2314.277,128.807,65.783,3.397,
PER,Peru,2020-05-15,80604,4298,2267,98,2444.631,130.354,68.756,2.972,605383
PER,Peru,2020-05-16,84495,3891,2393,126,2562.641,118.01,72.577,3.821,630482
PER,Peru,2020-05-17,88541,4046,2523,130,2685.352,122.711,76.52,3.943,
ESP,Spain,2019-12-31,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-01,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-02,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-03,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-04,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-05,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-06,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-07,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-08,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-09,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-10,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-11,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-12,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-13,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-14,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-15,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-16,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-17,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-18,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-19,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-20,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-21,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-22,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-23,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-24,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-25,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-26,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-27,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-28,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-29,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-30,0,0,0,0,0,0,0,0,
ESP,Spain,2020-01-31,0,0,0,0,0,0,0,0,
ESP,Spain,2020-02-01,1,1,0,0,0.021,0.021,0,0,
ESP,Spain,2020-02-02,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-03,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-04,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-05,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-06,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-07,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-08,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-09,1,0,0,0,0.021,0,0,0,
ESP,Spain,2020-02-10,2,1,0,0,0.043,0.021,0,0,
ESP,Spain,2020-02-11,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-12,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-13,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-14,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-15,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-16,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-17,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-18,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-19,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-20,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-21,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-22,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-23,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-24,2,0,0,0,0.043,0,0,0,
ESP,Spain,2020-02-25,3,1,0,0,0.064,0.021,0,0,
ESP,Spain,2020-02-26,9,6,0,0,0.192,0.128,0,0,
ESP,Spain,2020-02-27,17,8,0,0,0.364,0.171,0,0,
ESP,Spain,2020-02-28,35,18,0,0,0.749,0.385,0,0,
ESP,Spain,2020-02-29,54,19,0,0,1.155,0.406,0,0,
ESP,Spain,2020-03-01,82,28,0,0,1.754,0.599,0,0,
ESP,Spain,2020-03-02,136,54,0,0,2.909,1.155,0,0,
ESP,Spain,2020-03-03,192,56,0,0,4.107,1.198,0,0,
ESP,Spain,2020-03-04,267,75,0,0,5.711,1.604,0,0,
ESP,Spain,2020-03-05,348,81,1,1,7.443,1.732,0.021,0.021,
ESP,Spain,2020-03-06,531,183,3,2,11.357,3.914,0.064,0.043,
ESP,Spain,2020-03-07,764,233,5,2,16.341,4.983,0.107,0.043,
ESP,Spain,2020-03-08,1094,330,5,0,23.399,7.058,0.107,0,
ESP,Spain,2020-03-09,1527,433,5,0,32.66,9.261,0.107,0,
ESP,Spain,2020-03-10,2299,772,28,23,49.171,16.512,0.599,0.492,
ESP,Spain,2020-03-11,3274,975,35,7,70.025,20.853,0.749,0.15,
ESP,Spain,2020-03-12,4427,1153,47,12,94.685,24.661,1.005,0.257,
ESP,Spain,2020-03-13,5958,1531,84,37,127.431,32.745,1.797,0.791,
ESP,Spain,2020-03-14,7641,1683,121,37,163.427,35.996,2.588,0.791,
ESP,Spain,2020-03-15,9785,2144,136,15,209.283,45.856,2.909,0.321,
ESP,Spain,2020-03-16,11491,1706,288,152,245.772,36.488,6.16,3.251,
ESP,Spain,2020-03-17,13994,2503,309,21,299.306,53.535,6.609,0.449,
ESP,Spain,2020-03-18,17688,3694,491,182,378.314,79.008,10.502,3.893,
ESP,Spain,2020-03-19,21735,4047,598,107,464.872,86.558,12.79,2.289,
ESP,Spain,2020-03-20,26304,4569,767,169,562.595,97.723,16.405,3.615,
ESP,Spain,2020-03-21,31750,5446,1002,235,679.075,116.48,21.431,5.026,
ESP,Spain,2020-03-22,36616,4866,1326,324,783.15,104.075,28.361,6.93,
ESP,Spain,2020-03-23,41262,4646,1720,394,882.519,99.37,36.788,8.427,
ESP,Spain,2020-03-24,48953,7691,2182,462,1047.016,164.497,46.669,9.881,
ESP,Spain,2020-03-25,57506,8553,2696,514,1229.949,182.933,57.663,10.994,
ESP,Spain,2020-03-26,66460,8954,3434,738,1421.459,191.51,73.447,15.784,
ESP,Spain,2020-03-27,75641,9181,4089,655,1617.824,196.365,87.456,14.009,
ESP,Spain,2020-03-28,83885,8244,4858,769,1794.148,176.324,103.904,16.448,
ESP,Spain,2020-03-29,90309,6424,5690,832,1931.546,137.398,121.699,17.795,
ESP,Spain,2020-03-30,96122,5813,6528,838,2055.875,124.33,139.622,17.923,
ESP,Spain,2020-03-31,104267,8145,7340,812,2230.082,174.207,156.989,17.367,
ESP,Spain,2020-04-01,111680,7413,8189,849,2388.633,158.551,175.148,18.159,
ESP,Spain,2020-04-02,119263,7583,9053,864,2550.819,162.187,193.627,18.479,
ESP,Spain,2020-04-03,126535,7272,10003,950,2706.354,155.535,213.946,20.319,
ESP,Spain,2020-04-04,133198,6663,10935,932,2848.864,142.509,233.88,19.934,
ESP,Spain,2020-04-05,138731,5533,11744,809,2967.204,118.341,251.183,17.303,
ESP,Spain,2020-04-06,142398,3667,12418,674,3045.635,78.43,265.598,14.416,
ESP,Spain,2020-04-07,147607,5209,13055,637,3157.046,111.411,279.223,13.624,
ESP,Spain,2020-04-08,153190,5583,13798,743,3276.456,119.41,295.114,15.891,
ESP,Spain,2020-04-09,158935,5745,14555,757,3399.331,122.875,311.305,16.191,
ESP,Spain,2020-04-10,163472,4537,15238,683,3496.37,97.038,325.913,14.608,
ESP,Spain,2020-04-11,168022,4550,15843,605,3593.686,97.316,338.853,12.94,
ESP,Spain,2020-04-12,171921,3899,16353,510,3677.078,83.393,349.761,10.908,
ESP,Spain,2020-04-13,174951,3030,16972,619,3741.885,64.806,363,13.239,930230
ESP,Spain,2020-04-14,178067,3116,17489,517,3808.53,66.646,374.058,11.058,
ESP,Spain,2020-04-15,182491,4424,18276,787,3903.151,94.621,390.89,16.833,
ESP,Spain,2020-04-16,186311,3820,18893,617,3984.854,81.703,404.087,13.197,
ESP,Spain,2020-04-17,190129,3818,19478,585,4066.514,81.66,416.599,12.512,
ESP,Spain,2020-04-18,193965,3836,20043,565,4148.56,82.045,428.683,12.084,
ESP,Spain,2020-04-19,193252,-713,20453,410,4133.31,-15.25,437.453,8.769,
ESP,Spain,2020-04-20,195470,2218,20852,399,4180.749,47.439,445.986,8.534,
ESP,Spain,2020-04-21,198421,2951,21282,430,4243.865,63.117,455.183,9.197,
ESP,Spain,2020-04-22,200733,2312,21717,435,4293.315,49.449,464.487,9.304,
ESP,Spain,2020-04-23,203649,2916,22157,440,4355.683,62.368,473.898,9.411,1035522
ESP,Spain,2020-04-24,205763,2114,22524,367,4400.897,45.215,481.748,7.849,
ESP,Spain,2020-04-25,208269,2506,22902,378,4454.496,53.599,489.832,8.085,
ESP,Spain,2020-04-26,209910,1641,23190,288,4489.594,35.098,495.992,6.16,
ESP,Spain,2020-04-27,211570,1660,23190,0,4525.099,35.504,495.992,0,
ESP,Spain,2020-04-28,213095,1525,23822,632,4557.716,32.617,509.509,13.517,
ESP,Spain,2020-04-29,213942,847,24275,453,4575.831,18.116,519.198,9.689,
ESP,Spain,2020-04-30,215183,1241,24543,268,4602.374,26.543,524.93,5.732,1351130
ESP,Spain,2020-05-01,216570,1387,24824,281,4632.039,29.665,530.94,6.01,
ESP,Spain,2020-05-02,217804,1234,25100,276,4658.432,26.393,536.843,5.903,
ESP,Spain,2020-05-03,218739,935,25264,164,4678.43,19.998,540.351,3.508,
ESP,Spain,2020-05-04,219205,466,25428,164,4688.397,9.967,543.859,3.508,
ESP,Spain,2020-05-05,220244,1039,25613,185,4710.62,22.222,547.816,3.957,
ESP,Spain,2020-05-06,221124,880,25857,244,4729.441,18.822,553.034,5.219,
ESP,Spain,2020-05-07,222045,921,26070,213,4749.14,19.699,557.59,4.556,1625211
ESP,Spain,2020-05-08,223218,1173,26251,181,4774.228,25.088,561.461,3.871,
ESP,Spain,2020-05-09,223961,743,26478,227,4790.12,15.891,566.316,4.855,
ESP,Spain,2020-05-10,227377,3416,26621,143,4863.182,73.062,569.375,3.059,
ESP,Spain,2020-05-11,227770,393,26744,123,4871.587,8.406,572.006,2.631,
ESP,Spain,2020-05-12,228252,482,26920,176,4881.896,10.309,575.77,3.764,
ESP,Spain,2020-05-13,228691,439,27104,184,4891.286,9.389,579.705,3.935,
ESP,Spain,2020-05-14,229540,849,27321,217,4909.444,18.159,584.347,4.641,1919411
ESP,Spain,2020-05-15,230183,643,27459,138,4923.197,13.753,587.298,2.952,
ESP,Spain,2020-05-16,230698,515,27563,104,4934.212,11.015,589.523,2.224,
USA,United States,2019-12-31,0,0,0,0,0,0,0,0,
USA,United States,2020-01-01,0,0,0,0,0,0,0,0,
USA,United States,2020-01-02,0,0,0,0,0,0,0,0,
USA,United States,2020-01-03,0,0,0,0,0,0,0,0,
USA,United States,2020-01-04,0,0,0,0,0,0,0,0,
USA,United States,2020-01-05,0,0,0,0,0,0,0,0,
USA,United States,2020-01-06,0,0,0,0,0,0,0,0,
USA,United States,2020-01-07,0,0,0,0,0,0,0,0,
USA,United States,2020-01-08,0,0,0,0,0,0,0,0,
USA,United States,2020-01-09,0,0,0,0,0,0,0,0,
USA,United States,2020-01-10,0,0,0,0,0,0,0,0,
USA,United States,2020-01-11,0,0,0,0,0,0,0,0,
USA,United States,2020-01-12,0,0,0,0,0,0,0,0,
USA,United States,2020-01-13,0,0,0,0,0,0,0,0,
USA,United States,2020-01-14,0,0,0,0,0,0,0,0,
USA,United States,2020-01-15,0,0,0,0,0,0,0,0,
USA,United States,2020-01-16,0,0,0,0,0,0,0,0,
USA,United States,2020-01-17,0,0,0,0,0,0,0,0,
USA,United States,2020-01-18,0,0,0,0,0,0,0,0,
USA,United States,2020-01-19,0,0,0,0,0,0,0,0,
USA,United States,2020-01-20,0,0,0,0,0,0,0,0,
USA,United States,2020-01-21,1,1,0,0,0.003,0.003,0,0,
USA,United States,2020-01-22,1,0,0,0,0.003,0,0,0,
USA,United States,2020-01-23,1,0,0,0,0.003,0,0,0,
USA,United States,2020-01-24,1,0,0,0,0.003,0,0,0,
USA,United States,2020-01-25,2,1,0,0,0.006,0.003,0,0,
USA,United States,2020-01-26,2,0,0,0,0.006,0,0,0,
USA,United States,2020-01-27,5,3,0,0,0.015,0.009,0,0,
USA,United States,2020-01-28,5,0,0,0,0.015,0,0,0,
USA,United States,2020-01-29,5,0,0,0,0.015,0,0,0,
USA,United States,2020-01-30,5,0,0,0,0.015,0,0,0,
USA,United States,2020-01-31,6,1,0,0,0.018,0.003,0,0,
USA,United States,2020-02-01,7,1,0,0,0.021,0.003,0,0,
USA,United States,2020-02-02,8,1,0,0,0.024,0.003,0,0,
USA,United States,2020-02-03,11,3,0,0,0.033,0.009,0,0,
USA,United States,2020-02-04,11,0,0,0,0.033,0,0,0,
USA,United States,2020-02-05,11,0,0,0,0.033,0,0,0,
USA,United States,2020-02-06,12,1,0,0,0.036,0.003,0,0,
USA,United States,2020-02-07,12,0,0,0,0.036,0,0,0,
USA,United States,2020-02-08,12,0,0,0,0.036,0,0,0,
USA,United States,2020-02-09,12,0,0,0,0.036,0,0,0,
USA,United States,2020-02-10,12,0,0,0,0.036,0,0,0,
USA,United States,2020-02-11,13,1,0,0,0.039,0.003,0,0,
USA,United States,2020-02-12,13,0,0,0,0.039,0,0,0,
USA,United States,2020-02-13,14,1,0,0,0.042,0.003,0,0,
USA,United States,2020-02-14,15,1,0,0,0.045,0.003,0,0,
USA,United States,2020-02-15,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-16,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-17,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-18,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-19,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-20,15,0,0,0,0.045,0,0,0,
USA,United States,2020-02-21,16,1,0,0,0.048,0.003,0,0,
USA,United States,2020-02-22,35,19,0,0,0.106,0.057,0,0,
USA,United States,2020-02-23,35,0,0,0,0.106,0,0,0,
USA,United States,2020-02-24,35,0,0,0,0.106,0,0,0,
USA,United States,2020-02-25,53,18,0,0,0.16,0.054,0,0,
USA,United States,2020-02-26,53,0,0,0,0.16,0,0,0,
USA,United States,2020-02-27,59,6,0,0,0.178,0.018,0,0,
USA,United States,2020-02-28,60,1,0,0,0.181,0.003,0,0,
USA,United States,2020-02-29,66,6,0,0,0.199,0.018,0,0,
USA,United States,2020-03-01,69,3,1,1,0.208,0.009,0.003,0.003,
USA,United States,2020-03-02,89,20,2,1,0.269,0.06,0.006,0.003,
USA,United States,2020-03-03,103,14,6,4,0.311,0.042,0.018,0.012,
USA,United States,2020-03-04,125,22,9,3,0.378,0.066,0.027,0.009,
USA,United States,2020-03-05,159,34,11,2,0.48,0.103,0.033,0.006,
USA,United States,2020-03-06,233,74,12,1,0.704,0.224,0.036,0.003,
USA,United States,2020-03-07,338,105,14,2,1.021,0.317,0.042,0.006,3753
USA,United States,2020-03-08,433,95,17,3,1.308,0.287,0.051,0.009,4624
USA,United States,2020-03-09,554,121,21,4,1.674,0.366,0.063,0.012,6420
USA,United States,2020-03-10,754,200,26,5,2.278,0.604,0.079,0.015,8832
USA,United States,2020-03-11,1025,271,28,2,3.097,0.819,0.085,0.006,12580
USA,United States,2020-03-12,1312,287,30,2,3.964,0.867,0.091,0.006,17717
USA,United States,2020-03-13,1663,351,40,10,5.024,1.06,0.121,0.03,26773
USA,United States,2020-03-14,2174,511,47,7,6.568,1.544,0.142,0.021,31273
USA,United States,2020-03-15,2951,777,57,10,8.915,2.347,0.172,0.03,38948
USA,United States,2020-03-16,3774,823,69,12,11.402,2.486,0.208,0.036,56611
USA,United States,2020-03-17,4661,887,85,16,14.081,2.68,0.257,0.048,72185
USA,United States,2020-03-18,6427,1766,108,23,19.417,5.335,0.326,0.069,96858
USA,United States,2020-03-19,9415,2988,150,42,28.444,9.027,0.453,0.127,124258
USA,United States,2020-03-20,14250,4835,150,0,43.051,14.607,0.453,0,160413
USA,United States,2020-03-21,19624,5374,260,110,59.287,16.236,0.785,0.332,205167
USA,United States,2020-03-22,26747,7123,340,80,80.806,21.519,1.027,0.242,249769
USA,United States,2020-03-23,35206,8459,471,131,106.362,25.556,1.423,0.396,306904
USA,United States,2020-03-24,46442,11236,590,119,140.307,33.945,1.782,0.36,375517
USA,United States,2020-03-25,55231,8789,801,211,166.86,26.553,2.42,0.637,459004
USA,United States,2020-03-26,69194,13963,1050,249,209.044,42.184,3.172,0.752,559468
USA,United States,2020-03-27,85991,16797,1296,246,259.789,50.746,3.915,0.743,662538
USA,United States,2020-03-28,104686,18695,1707,411,316.269,56.48,5.157,1.242,766904
USA,United States,2020-03-29,124665,19979,2191,484,376.628,60.359,6.619,1.462,855684
USA,United States,2020-03-30,143025,18360,2509,318,432.096,55.468,7.58,0.961,973134
USA,United States,2020-03-31,164620,21595,3170,661,497.337,65.241,9.577,1.997,1084228
USA,United States,2020-04-01,189618,24998,4079,909,572.859,75.522,12.323,2.746,1191810
USA,United States,2020-04-02,216721,27103,5138,1059,654.741,81.882,15.523,3.199,1309833
USA,United States,2020-04-03,245540,28819,6053,915,741.807,87.066,18.287,2.764,1442065
USA,United States,2020-04-04,277965,32425,7157,1104,839.767,97.96,21.622,3.335,1670862
USA,United States,2020-04-05,312237,34272,8501,1344,943.307,103.54,25.683,4.06,1790521
USA,United States,2020-04-06,337635,25398,9647,1146,1020.037,76.731,29.145,3.462,1941251
USA,United States,2020-04-07,368196,30561,10989,1342,1112.366,92.329,33.199,4.054,2093996
USA,United States,2020-04-08,398809,30613,12895,1906,1204.851,92.486,38.957,5.758,2238429
USA,United States,2020-04-09,432132,33323,14817,1922,1305.524,100.673,44.764,5.807,2404262
USA,United States,2020-04-10,466033,33901,16690,1873,1407.943,102.419,50.423,5.659,2562049
USA,United States,2020-04-11,501560,35527,18777,2087,1515.275,107.331,56.728,6.305,2701760
USA,United States,2020-04-12,529951,28391,20608,1831,1601.048,85.773,62.259,5.532,2842322
USA,United States,2020-04-13,557571,27620,22108,1500,1684.491,83.443,66.791,4.532,2975315
USA,United States,2020-04-14,582594,25023,23649,1541,1760.089,75.598,71.447,4.656,3125858
USA,United States,2020-04-15,609516,26922,26057,2408,1841.423,81.335,78.721,7.275,3262564
USA,United States,2020-04-16,639664,30148,30985,4928,1932.504,91.081,93.61,14.888,3424690
USA,United States,2020-04-17,671331,31667,33284,2299,2028.174,95.67,100.555,6.946,3582859
USA,United States,2020-04-18,702164,30833,37054,3770,2121.324,93.15,111.945,11.39,3725196
USA,United States,2020-04-19,735086,32922,38910,1856,2220.786,99.461,117.552,5.607,3885586
USA,United States,2020-04-20,759687,24601,40682,1772,2295.109,74.323,122.905,5.353,4033318
USA,United States,2020-04-21,787752,28065,42539,1857,2379.896,84.788,128.516,5.61,4181428
